Time,Values
30.58666667,0.02631903
30.6,0.02850274
30.61333333,0.033477232
30.62666667,0.033413285
30.64,0.032889986
30.65333333,0.032926672
30.66666667,0.031511859
30.68,0.031499202
30.69333333,0.032358233
30.70666667,0.029806302
30.72,0.026377001
30.73333333,0.026582662
30.74666667,0.026582662
30.76,0.031551768
30.77333333,0.031991038
30.78666667,0.030288554
30.8,0.030412366
30.81333333,0.03114149
30.82666667,0.033220694
30.84,0.033454157
30.85333333,0.030640234
30.86666667,0.029934194
30.88,0.037254385
30.89333333,0.037329695
30.90666667,0.037302879
30.92,0.037359453
30.93333333,0.035013025
30.94666667,0.030038534
30.96,0.030245331
30.97333333,0.031130752
30.98666667,0.031094065
31,0.031021169
31.01333333,0.030501896
31.02666667,0.030142683
31.04,0.030958268
31.05333333,0.030749203
31.06666667,0.030585508
31.08,0.031868874
31.09333333,0.026874745
31.10666667,0.023750835
31.12,0.024160064
31.13333333,0.024019081
31.14666667,0.022140069
31.16,0.01968956
31.17333333,0.019465488
31.18666667,0.019818694
31.2,0.01938512
31.21333333,0.012062089
31.22666667,0.010674272
31.24,0.01321414
31.25333333,0.013369875
31.26666667,0.012960526
31.28,0.013638342
31.29333333,0.013210295
31.30666667,0.012332419
31.32,0.012376589
31.33333333,0.012629801
31.34666667,0.012705857
31.36,0.012227666
31.37333333,0.011419032
31.38666667,0.011739903
31.4,0.011741643
31.41333333,0.010544314
31.42666667,0.011850755
31.44,0.011941694
31.45333333,0.01148279
31.46666667,0.012303597
31.48,0.015254778
31.49333333,0.01536273
31.50666667,0.015355265
31.52,0.014999023
31.53333333,0.014912813
31.54666667,0.014935039
31.56,0.014836591
31.57333333,0.012530158
31.58666667,0.012805133
31.6,0.012805133
31.61333333,0.01212149
31.62666667,0.012521374
31.64,0.014109174
31.65333333,0.014064625
31.66666667,0.01386708
31.68,0.014172943
31.69333333,0.014155426
31.70666667,0.014155426
31.72,0.014400211
31.73333333,0.016316823
31.74666667,0.016277527
31.76,0.014959856
31.77333333,0.015554604
31.78666667,0.015594713
31.8,0.014780454
31.81333333,0.012267459
31.82666667,0.014212175
31.84,0.014468562
31.85333333,0.014468562
31.86666667,0.014657232
31.88,0.014992022
31.89333333,0.015137063
31.90666667,0.015618654
31.92,0.015099573
31.93333333,0.015099573
31.94666667,0.015813917
31.96,0.015710055
31.97333333,0.014122255
31.98666667,0.014427806
32,0.015021501
32.01333333,0.014638928
32.02666667,0.014897424
32.04,0.015522006
32.05333333,0.014953591
32.06666667,0.013457686
32.08,0.013554004
32.09333333,0.013715398
32.10666667,0.01395644
32.12,0.014007702
32.13333333,0.014007702
32.14666667,0.015942396
32.16,0.015957343
32.17333333,0.015700956
32.18666667,0.015700956
32.2,0.015482406
32.21333333,0.015638736
32.22666667,0.019451303
32.24,0.020283217
32.25333333,0.020258126
32.26666667,0.020258126
32.28,0.021893474
32.29333333,0.023061027
32.30666667,0.023061027
32.32,0.022755476
32.33333333,0.02225322
32.34666667,0.02239181
32.36,0.022133313
32.37333333,0.022264156
32.38666667,0.023370095
32.4,0.022905668
32.41333333,0.023017414
32.42666667,0.023294696
32.44,0.022394196
32.45333333,0.023569864
32.46666667,0.026315925
32.48,0.023943044
32.49333333,0.02187543
32.50666667,0.022041261
32.52,0.02371139
32.53333333,0.024886153
32.54666667,0.024372807
32.56,0.020415199
32.57333333,0.018846429
32.58666667,0.01991454
32.6,0.027075161
32.61333333,0.025226978
32.62666667,0.02358649
32.64,0.02358649
32.65333333,0.025711043
32.66666667,0.030024018
32.68,0.0303622
32.69333333,0.0303622
32.70666667,0.029606776
32.72,0.02909038
32.73333333,0.034299774
32.74666667,0.034513879
32.76,0.034075202
32.77333333,0.034075202
32.78666667,0.032853887
32.8,0.032104265
32.81333333,0.03231688
32.82666667,0.03231688
32.84,0.032151049
32.85333333,0.031084167
32.86666667,0.030681461
32.88,0.030681461
32.89333333,0.030681461
32.90666667,0.030681461
32.92,0.029728029
32.93333333,0.022591592
32.94666667,0.022102557
32.96,0.023787159
32.97333333,0.023921781
32.98666667,0.021797229
33,0.01787591
33.01333333,0.017420965
33.02666667,0.018118749
33.04,0.018496536
33.05333333,0.017906992
33.06666667,0.013000235
33.08,0.013192712
33.09333333,0.013506164
33.10666667,0.01357092
33.12,0.013525196
33.13333333,0.012323581
33.14666667,0.012344646
33.16,0.012392894
33.17333333,0.014241117
33.18666667,0.014301131
33.2,0.013529073
33.21333333,0.013529073
33.22666667,0.013716275
33.24,0.014638561
33.25333333,0.014660006
33.26666667,0.014690804
33.28,0.014717398
33.29333333,0.013032797
33.30666667,0.013888531
33.32,0.017627263
33.33333333,0.017086323
33.34666667,0.017064496
33.36,0.01793488
33.37333333,0.018648434
33.38666667,0.018649457
33.4,0.018346821
33.41333333,0.017695727
33.42666667,0.018929356
33.44,0.019031709
33.45333333,0.019033459
33.46666667,0.018535135
33.48,0.018301454
33.49333333,0.019051587
33.50666667,0.019075404
33.52,0.018436644
33.53333333,0.018442603
33.54666667,0.018484899
33.56,0.018369545
33.57333333,0.017447259
33.58666667,0.017976082
33.6,0.019150107
33.61333333,0.019111039
33.62666667,0.019114803
33.64,0.018361763
33.65333333,0.014736642
33.66666667,0.014873716
33.68,0.014918482
33.69333333,0.013350315
33.70666667,0.012258974
33.72,0.014767328
33.73333333,0.018598529
33.74666667,0.018598529
33.76,0.017051447
33.77333333,0.016884339
33.78666667,0.017372021
33.8,0.017328478
33.81333333,0.017328478
33.82666667,0.016530098
33.84,0.014740375
33.85333333,0.015117886
33.86666667,0.015111927
33.88,0.015069631
33.89333333,0.014997783
33.90666667,0.015039124
33.92,0.014631485
33.93333333,0.013405539
33.94666667,0.013405539
33.96,0.013401775
33.97333333,0.013825747
33.98666667,0.015277105
34,0.015141573
34.01333333,0.015233581
34.02666667,0.021891284
34.04,0.023330208
34.05333333,0.020820832
34.06666667,0.016989631
34.08,0.016989631
34.09333333,0.017696914
34.10666667,0.01934499
34.12,0.018855557
34.13333333,0.0186026
34.14666667,0.019962899
34.16,0.022703446
34.17333333,0.022621128
34.18666667,0.022219117
34.2,0.022663712
34.21333333,0.023159698
34.22666667,0.023548324
34.24,0.023524833
34.25333333,0.023267526
34.26666667,0.023366959
34.28,0.023454269
34.29333333,0.024447316
34.30666667,0.023916181
34.32,0.022351212
34.33333333,0.022571143
34.34666667,0.022722555
34.36,0.016088862
34.37333333,0.014649937
34.38666667,0.014672001
34.4,0.014789984
34.41333333,0.014789984
34.42666667,0.01420151
34.44,0.012860718
34.45333333,0.013249388
34.46666667,0.01371497
34.48,0.012354671
34.49333333,0.010193759
34.50666667,0.018821039
34.52,0.019661251
34.53333333,0.019216657
34.54666667,0.018720671
34.56,0.01834274
34.57333333,0.018475021
34.58666667,0.01848157
34.6,0.018379076
34.61333333,0.018298261
34.62666667,0.017316501
34.64,0.017186347
34.65333333,0.017347192
34.66666667,0.01995959
34.68,0.020029392
34.69333333,0.020005382
34.70666667,0.020102399
34.72,0.02103676
34.73333333,0.020918777
34.74666667,0.020918777
34.76,0.020848891
34.77333333,0.020633374
34.78666667,0.020439235
34.8,0.019994539
34.81333333,0.020123136
34.82666667,0.020836996
34.84,0.012341055
34.85333333,0.011587575
34.86666667,0.011741389
34.88,0.011741389
34.89333333,0.011907519
34.90666667,0.011757388
34.92,0.01207644
34.93333333,0.013613584
34.94666667,0.013616639
34.96,0.013606145
34.97333333,0.013697084
34.98666667,0.013950833
35,0.011202943
35.01333333,0.010844955
35.02666667,0.011571514
35.04,0.01228219
35.05333333,0.011325765
35.06666667,0.011338896
35.08,0.011338896
35.09333333,0.011326518
35.10666667,0.011704717
35.12,0.0115352
35.13333333,0.011514314
35.14666667,0.011584125
35.16,0.010556908
35.17333333,0.010429704
35.18666667,0.010342971
35.2,0.010384924
35.21333333,0.010502829
35.22666667,0.010359211
35.24,0.010452971
35.25333333,0.010778859
35.26666667,0.009248608
35.28,0.009239059
35.29333333,0.009260723
35.30666667,0.011240895
35.32,0.012632425
35.33333333,0.012546443
35.34666667,0.012546443
35.36,0.011927602
35.37333333,0.011135238
35.38666667,0.011616718
35.4,0.011857486
35.41333333,0.011857486
35.42666667,0.011833677
35.44,0.011391022
35.45333333,0.011366007
35.46666667,0.011366007
35.48,0.011175351
35.49333333,0.010909072
35.50666667,0.010950728
35.52,0.010990168
35.53333333,0.010794401
35.54666667,0.010676496
35.56,0.010798921
35.57333333,0.011541514
35.58666667,0.010935817
35.6,0.010928924
35.61333333,0.010939627
35.62666667,0.010920254
35.64,0.009370517
35.65333333,0.009233098
35.66666667,0.009233098
35.68,0.009233098
35.69333333,0.010654486
35.70666667,0.011198584
35.72,0.010717105
35.73333333,0.010463206
35.74666667,0.010918705
35.76,0.01208256
35.77333333,0.01205525
35.78666667,0.01205525
35.8,0.01205525
35.81333333,0.01218379
35.82666667,0.013201057
35.84,0.013302245
35.85333333,0.013262805
35.86666667,0.013415776
35.88,0.013626245
35.89333333,0.013516697
35.90666667,0.013018081
35.92,0.012972288
35.93333333,0.012972288
35.94666667,0.013786494
35.96,0.014731079
35.97333333,0.014209705
35.98666667,0.012541001
36,0.012552288
36.01333333,0.012552288
36.02666667,0.011437714
36.04,0.011293884
36.05333333,0.011293884
36.06666667,0.012051377
36.08,0.01525668
36.09333333,0.014080088
36.10666667,0.014080088
36.12,0.014553453
36.13333333,0.015661303
36.14666667,0.015783691
36.16,0.014766423
36.17333333,0.014619445
36.18666667,0.014647312
36.2,0.014494341
36.21333333,0.015011304
36.22666667,0.015130401
36.24,0.014792663
36.25333333,0.014796613
36.26666667,0.01496327
36.28,0.014138362
36.29333333,0.013443542
36.30666667,0.014637915
36.32,0.014693944
36.33333333,0.014682658
36.34666667,0.015867307
36.36,0.017188146
36.37333333,0.016968488
36.38666667,0.016968488
36.4,0.01650376
36.41333333,0.018665778
36.42666667,0.019190746
36.44,0.019190746
36.45333333,0.019232998
36.46666667,0.019909311
36.48,0.019697871
36.49333333,0.019697871
36.50666667,0.021522938
36.52,0.023694834
36.53333333,0.023694834
36.54666667,0.022967402
36.56,0.02280222
36.57333333,0.024804596
36.58666667,0.029401106
36.6,0.029394093
36.61333333,0.029394093
36.62666667,0.029275408
36.64,0.028718436
36.65333333,0.029376411
36.66666667,0.030602721
36.68,0.029540462
36.69333333,0.027805091
36.70666667,0.027613774
36.72,0.027868495
36.73333333,0.028187098
36.74666667,0.023020854
36.76,0.022495887
36.77333333,0.022495887
36.78666667,0.02202219
36.8,0.02084665
36.81333333,0.020975187
36.82666667,0.020995085
36.84,0.019295927
36.85333333,0.017096163
36.86666667,0.017473644
36.88,0.018751898
36.89333333,0.018751898
36.90666667,0.017994643
36.92,0.015119943
36.93333333,0.014960299
36.94666667,0.014960299
36.96,0.014926249
36.97333333,0.016524319
36.98666667,0.017141734
37,0.015917333
37.01333333,0.015795134
37.02666667,0.015993666
37.04,0.016410841
37.05333333,0.016242674
37.06666667,0.016192373
37.08,0.01553682
37.09333333,0.01553682
37.10666667,0.018097848
37.12,0.02050666
37.13333333,0.019898986
37.14666667,0.019723484
37.16,0.019703617
37.17333333,0.019830685
37.18666667,0.020415178
37.2,0.020245854
37.21333333,0.019008922
37.22666667,0.019008922
37.24,0.018217931
37.25333333,0.018326413
37.26666667,0.018326413
37.28,0.018326413
37.29333333,0.01948755
37.30666667,0.017500569
37.32,0.016168574
37.33333333,0.016168574
37.34666667,0.017932081
37.36,0.019529002
37.37333333,0.019106555
37.38666667,0.019035207
37.4,0.018476072
37.41333333,0.018569911
37.42666667,0.018853719
37.44,0.016288696
37.45333333,0.014226361
37.46666667,0.016661171
37.48,0.016761868
37.49333333,0.016761868
37.50666667,0.018082701
37.52,0.020815838
37.53333333,0.020607946
37.54666667,0.020568553
37.56,0.020617172
37.57333333,0.02044193
37.58666667,0.018719078
37.6,0.018719078
37.61333333,0.019321644
37.62666667,0.018093384
37.64,0.017849131
37.65333333,0.018191937
37.66666667,0.018191937
37.68,0.016645482
37.69333333,0.014859965
37.70666667,0.014859965
37.72,0.015645725
37.73333333,0.016500424
37.74666667,0.016406585
37.76,0.016122777
37.77333333,0.0166614
37.78666667,0.017465607
37.8,0.015030796
37.81333333,0.014932277
37.82666667,0.015377196
37.84,0.013803189
37.85333333,0.011148099
37.86666667,0.011836578
37.88,0.011836578
37.89333333,0.013978543
37.90666667,0.016755675
37.92,0.016644117
37.93333333,0.016787987
37.94666667,0.01710897
37.96,0.017074166
37.97333333,0.017074166
37.98666667,0.016761335
38,0.016761335
38.01333333,0.016585002
38.02666667,0.016574756
38.04,0.016574756
38.05333333,0.016433046
38.06666667,0.016076193
38.08,0.016076193
38.09333333,0.016436785
38.10666667,0.016530587
38.12,0.015334224
38.13333333,0.015363819
38.14666667,0.015361641
38.16,0.014973542
38.17333333,0.015214182
38.18666667,0.01455073
38.2,0.0140263
38.21333333,0.01411965
38.22666667,0.011954277
38.24,0.009204332
38.25333333,0.009204332
38.26666667,0.009098627
38.28,0.008326791
38.29333333,0.008331135
38.30666667,0.008399596
38.32,0.008369621
38.33333333,0.00838593
38.34666667,0.0083522
38.36,0.0083522
38.37333333,0.008435605
38.38666667,0.007776611
38.4,0.007298169
38.41333333,0.007472001
38.42666667,0.007125038
38.44,0.006492612
38.45333333,0.006492612
38.46666667,0.006818979
38.48,0.00841486
38.49333333,0.008456417
38.50666667,0.008215777
38.52,0.009030744
38.53333333,0.008877467
38.54666667,0.00883173
38.56,0.011717207
38.57333333,0.011930773
38.58666667,0.011930773
38.6,0.011892608
38.61333333,0.0123798
38.62666667,0.013224085
38.64,0.013195142
38.65333333,0.013237993
38.66666667,0.014472401
38.68,0.014706655
38.69333333,0.014706655
38.70666667,0.014623251
38.72,0.01588071
38.73333333,0.016218793
38.74666667,0.016044961
38.76,0.01604721
38.77333333,0.01604721
38.78666667,0.01604721
38.8,0.016957811
38.81333333,0.01668174
38.82666667,0.016613013
38.84,0.016613013
38.85333333,0.015806331
38.86666667,0.01767693
38.88,0.019017682
38.89333333,0.016122786
38.90666667,0.015604378
38.92,0.015604378
38.93333333,0.016029343
38.94666667,0.016655472
38.96,0.016269938
38.97333333,0.01623042
38.98666667,0.016187569
39,0.014973205
39.01333333,0.014731961
39.02666667,0.015730869
39.04,0.01669918
39.05333333,0.015441721
39.06666667,0.015168376
39.08,0.015168376
39.09333333,0.016051912
39.10666667,0.022164197
39.12,0.022536752
39.13333333,0.021270189
39.14666667,0.019950379
39.16,0.020247382
39.17333333,0.021980947
39.18666667,0.022131776
39.2,0.020250405
39.21333333,0.019618874
39.22666667,0.020447005
39.24,0.020447005
39.25333333,0.020474074
39.26666667,0.020181048
39.28,0.018938278
39.29333333,0.018475183
39.30666667,0.01849284
39.32,0.019053026
39.33333333,0.019028291
39.34666667,0.019028291
39.36,0.018029384
39.37333333,0.017156225
39.38666667,0.01780176
39.4,0.017756906
39.41333333,0.017773502
39.42666667,0.017041345
39.44,0.010980585
39.45333333,0.011179978
39.46666667,0.011347176
39.48,0.011424481
39.49333333,0.012035066
39.50666667,0.010431649
39.52,0.010272535
39.53333333,0.010976347
39.54666667,0.011237086
39.56,0.010581225
39.57333333,0.010581225
39.58666667,0.012196624
39.6,0.01357558
39.61333333,0.013553316
39.62666667,0.014048207
39.64,0.015855321
39.65333333,0.015295135
39.66666667,0.015283517
39.68,0.015502457
39.69333333,0.017853963
39.70666667,0.018206136
39.72,0.017560601
39.73333333,0.01901548
39.74666667,0.026390414
39.76,0.027162311
39.77333333,0.027110786
39.78666667,0.026593108
39.8,0.026761479
39.81333333,0.026902169
39.82666667,0.02596493
39.84,0.026360167
39.85333333,0.027884625
39.86666667,0.027180813
39.88,0.02616324
39.89333333,0.026922634
39.90666667,0.029026786
39.92,0.027889516
39.93333333,0.026378621
39.94666667,0.026424047
39.96,0.02631496
39.97333333,0.02471024
39.98666667,0.02481221
40,0.024813703
40.01333333,0.024594763
40.02666667,0.022243256
40.04,0.021810113
40.05333333,0.022325121
40.06666667,0.020912117
40.08,0.013752264
40.09333333,0.012813112
40.10666667,0.012813112
40.12,0.013014158
40.13333333,0.013153874
40.14666667,0.013089551
40.16,0.013186583
40.17333333,0.012661198
40.18666667,0.011808313
40.2,0.014046207
40.21333333,0.014046207
40.22666667,0.013098751
40.24,0.011085472
40.25333333,0.01079154
40.26666667,0.010793961
40.28,0.010748535
40.29333333,0.012392114
40.30666667,0.012528331
40.32,0.012426361
40.33333333,0.016020385
40.34666667,0.017230642
40.36,0.017230642
40.37333333,0.01729909
40.38666667,0.017235677
40.4,0.017402951
40.41333333,0.01740076
40.42666667,0.01740076
40.44,0.01740076
40.45333333,0.018393102
40.46666667,0.019932421
40.48,0.019800221
40.49333333,0.019703189
40.50666667,0.019756673
40.52,0.019904554
40.53333333,0.01771179
40.54666667,0.01771179
40.56,0.01771179
40.57333333,0.019237704
40.58666667,0.019800429
40.6,0.019798008
40.61333333,0.020907296
40.62666667,0.022225789
40.64,0.022029028
40.65333333,0.022029028
40.66666667,0.018433511
40.68,0.017251423
40.69333333,0.017364682
40.70666667,0.017284889
40.72,0.017383728
40.73333333,0.017134366
40.74666667,0.01690488
40.76,0.01690488
40.77333333,0.017047191
40.78666667,0.015825241
40.8,0.013810636
40.81333333,0.013849412
40.82666667,0.013849686
40.84,0.013829275
40.85333333,0.013418227
40.86666667,0.013373096
40.88,0.014357546
40.89333333,0.015985983
40.90666667,0.014369196
40.92,0.013959069
40.93333333,0.0145473
40.94666667,0.013449906
40.96,0.012996734
40.97333333,0.014188593
40.98666667,0.014188593
41,0.014189754
41.01333333,0.016584014
41.02666667,0.019549076
41.04,0.01954624
41.05333333,0.018995805
41.06666667,0.019370006
41.08,0.02065212
41.09333333,0.020843061
41.10666667,0.02070075
41.12,0.020675042
41.13333333,0.021259293
41.14666667,0.021228972
41.16,0.021273555
41.17333333,0.021361767
41.18666667,0.020953362
41.2,0.020960257
41.21333333,0.020166762
41.22666667,0.018941247
41.24,0.018941247
41.25333333,0.0186107
41.26666667,0.020560149
41.28,0.020985109
41.29333333,0.018090405
41.30666667,0.01735467
41.32,0.01744096
41.33333333,0.017691872
41.34666667,0.015842005
41.36,0.013111199
41.37333333,0.013111199
41.38666667,0.013111199
41.4,0.013059491
41.41333333,0.012965751
41.42666667,0.012823245
41.44,0.012823245
41.45333333,0.016896614
41.46666667,0.017976498
41.48,0.017946571
41.49333333,0.017901714
41.50666667,0.017780429
41.52,0.018103236
41.53333333,0.018485318
41.54666667,0.018294364
41.56,0.017935451
41.57333333,0.017966309
41.58666667,0.017962361
41.6,0.015538267
41.61333333,0.015107718
41.62666667,0.015115404
41.64,0.014501818
41.65333333,0.014415529
41.66666667,0.014777924
41.68,0.014631761
41.69333333,0.014284246
41.70666667,0.014487418
41.72,0.016016922
41.73333333,0.015701442
41.74666667,0.014513068
41.76,0.014464633
41.77333333,0.014464633
41.78666667,0.010718987
41.8,0.010170351
41.81333333,0.010216045
41.82666667,0.010216045
41.84,0.010666957
41.85333333,0.013206044
41.86666667,0.013579966
41.88,0.013579966
41.89333333,0.013674683
41.90666667,0.020411759
41.92,0.022673073
41.93333333,0.022559485
41.94666667,0.022663417
41.96,0.029454534
41.97333333,0.034935882
41.98666667,0.034935882
42,0.034321412
42.01333333,0.039519516
42.02666667,0.044479276
42.04,0.044276104
42.05333333,0.0427466
42.06666667,0.042755074
42.08,0.043492283
42.09333333,0.044608588
42.10666667,0.044608588
42.12,0.044280865
42.13333333,0.044435038
42.14666667,0.045934432
42.16,0.045934432
42.17333333,0.045483519
42.18666667,0.042861561
42.2,0.044506185
42.21333333,0.046392234
42.22666667,0.046253508
42.24,0.039485574
42.25333333,0.038223465
42.26666667,0.046779456
42.28,0.049425132
42.29333333,0.04262633
42.30666667,0.037142936
42.32,0.038592216
42.33333333,0.04133803
42.34666667,0.037187657
42.36,0.032260936
42.37333333,0.032260936
42.38666667,0.032749831
42.4,0.035839544
42.41333333,0.035157586
42.42666667,0.034041281
42.44,0.03412194
42.45333333,0.03417708
42.46666667,0.032999309
42.48,0.031454222
42.49333333,0.03218622
42.50666667,0.033265667
42.52,0.033027054
42.53333333,0.030620863
42.54666667,0.028734814
42.56,0.028866974
42.57333333,0.03135492
42.58666667,0.030686493
42.6,0.02241671
42.61333333,0.020529505
42.62666667,0.020529505
42.64,0.021974627
42.65333333,0.020746937
42.66666667,0.018001123
42.68,0.018781384
42.69333333,0.019003834
42.70666667,0.019003834
42.72,0.018547492
42.73333333,0.015441363
42.74666667,0.016135219
42.76,0.016444684
42.77333333,0.016364025
42.78666667,0.016308886
42.8,0.016219619
42.81333333,0.01994913
42.82666667,0.020896584
42.84,0.019817136
42.85333333,0.019815814
42.86666667,0.020053636
42.88,0.022278686
42.89333333,0.022493284
42.90666667,0.020005338
42.92,0.01965999
42.93333333,0.020329231
42.94666667,0.019474819
42.96,0.019474819
42.97333333,0.019339961
42.98666667,0.019352149
43,0.019352149
43.01333333,0.017439294
43.02666667,0.017212928
43.04,0.017450016
43.05333333,0.019969362
43.06666667,0.019973404
43.08,0.01945486
43.09333333,0.022642849
43.10666667,0.022687071
43.12,0.022687071
43.13333333,0.023070206
43.14666667,0.022337185
43.16,0.021791612
43.17333333,0.021791612
43.18666667,0.021799571
43.2,0.021712019
43.21333333,0.020428139
43.22666667,0.021475355
43.24,0.021475355
43.25333333,0.021541005
43.26666667,0.021322229
43.28,0.021348144
43.29333333,0.021405554
43.30666667,0.02009529
43.32,0.020447253
43.33333333,0.021092748
43.34666667,0.020751212
43.36,0.020722089
43.37333333,0.020485001
43.38666667,0.018651936
43.4,0.019915862
43.41333333,0.019685299
43.42666667,0.016206412
43.44,0.016620803
43.45333333,0.016620803
43.46666667,0.016235033
43.48,0.013238544
43.49333333,0.012190418
43.50666667,0.012963875
43.52,0.012961427
43.53333333,0.012965689
43.54666667,0.012803956
43.56,0.011409982
43.57333333,0.011966029
43.58666667,0.012308094
43.6,0.011571421
43.61333333,0.011711983
43.62666667,0.011958712
43.64,0.011984388
43.65333333,0.011398648
43.66666667,0.010754494
43.68,0.011775191
43.69333333,0.011951166
43.70666667,0.011951166
43.72,0.011232331
43.73333333,0.011070484
43.74666667,0.012938298
43.76,0.012919731
43.77333333,0.012461117
43.78666667,0.012469315
43.8,0.012469315
43.81333333,0.013379483
43.82666667,0.013653779
43.84,0.012880323
43.85333333,0.012874811
43.86666667,0.012843125
43.88,0.012171445
43.89333333,0.012209564
43.90666667,0.011798445
43.92,0.011379955
43.93333333,0.011379955
43.94666667,0.011654448
43.96,0.012858588
43.97333333,0.013017211
43.98666667,0.013017211
44,0.01301587
44.01333333,0.012148532
44.02666667,0.012397781
44.04,0.01338509
44.05333333,0.01338509
44.06666667,0.01227897
44.08,0.011541909
44.09333333,0.011982219
44.10666667,0.011993309
44.12,0.012392979
44.13333333,0.012392979
44.14666667,0.011482812
44.16,0.012938611
44.17333333,0.013356713
44.18666667,0.013363256
44.2,0.013292306
44.21333333,0.013341459
44.22666667,0.013786602
44.24,0.01364858
44.25333333,0.013644559
44.26666667,0.014312838
44.28,0.014686599
44.29333333,0.01317832
44.30666667,0.01299402
44.32,0.01322421
44.33333333,0.013249666
44.34666667,0.013096307
44.36,0.012789043
44.37333333,0.012104119
44.38666667,0.012178063
44.4,0.012178063
44.41333333,0.011140884
44.42666667,0.016144808
44.44,0.017614255
44.45333333,0.017206386
44.46666667,0.017227164
44.48,0.019708195
44.49333333,0.019049038
44.50666667,0.018630936
44.52,0.018677909
44.53333333,0.019594235
44.54666667,0.019690409
44.56,0.019207147
44.57333333,0.019200241
44.58666667,0.019283509
44.6,0.019124684
44.61333333,0.018702756
44.62666667,0.018736155
44.64,0.018736155
44.65333333,0.018792329
44.66666667,0.019992743
44.68,0.019992743
44.69333333,0.019874784
44.70666667,0.022392124
44.72,0.024193432
44.73333333,0.024193432
44.74666667,0.024115278
44.76,0.019533364
44.77333333,0.018318593
44.78666667,0.018330368
44.8,0.018309591
44.81333333,0.016470519
44.82666667,0.015535371
44.84,0.015535371
44.85333333,0.016856093
44.86666667,0.017838063
44.88,0.017584979
44.89333333,0.017584979
44.90666667,0.017722956
44.92,0.017882962
44.93333333,0.017624688
44.94666667,0.018137281
44.96,0.018110888
44.97333333,0.018110888
44.98666667,0.01796382
45,0.018433997
45.01333333,0.01909977
45.02666667,0.01909977
45.04,0.016280044
45.05333333,0.015629997
45.06666667,0.018430981
45.08,0.018697796
45.09333333,0.017835476
45.10666667,0.017615438
45.12,0.020190549
45.13333333,0.020697222
45.14666667,0.020145005
45.16,0.020219708
45.17333333,0.020219708
45.18666667,0.018939395
45.2,0.02367691
45.21333333,0.026337909
45.22666667,0.026337909
45.24,0.026199932
45.25333333,0.026216727
45.26666667,0.025975118
45.28,0.025225808
45.29333333,0.025222763
45.30666667,0.025236703
45.32,0.025129562
45.33333333,0.023433514
45.34666667,0.025323071
45.36,0.027131354
45.37333333,0.027131354
45.38666667,0.026574991
45.4,0.027975733
45.41333333,0.027855504
45.42666667,0.027855504
45.44,0.027809777
45.45333333,0.02596032
45.46666667,0.026539575
45.48,0.026449833
45.49333333,0.026419926
45.50666667,0.026491447
45.52,0.026438797
45.53333333,0.021287078
45.54666667,0.018703737
45.56,0.018708883
45.57333333,0.018708883
45.58666667,0.018448814
45.6,0.018447469
45.61333333,0.018277087
45.62666667,0.019441713
45.64,0.020580796
45.65333333,0.020548641
45.66666667,0.020957987
45.68,0.019489798
45.69333333,0.017724286
45.70666667,0.017726962
45.72,0.017059604
45.73333333,0.012857878
45.74666667,0.012695872
45.76,0.013061485
45.77333333,0.01405957
45.78666667,0.013508054
45.8,0.012422126
45.81333333,0.012722545
45.82666667,0.01807794
45.84,0.019642035
45.85333333,0.019600761
45.86666667,0.018063441
45.88,0.018166551
45.89333333,0.021265239
45.90666667,0.021988321
45.92,0.021988321
45.93333333,0.022245264
45.94666667,0.023107475
45.96,0.021942756
45.97333333,0.020789733
45.98666667,0.020789733
46,0.022043248
46.01333333,0.023535732
46.02666667,0.023517291
46.04,0.023514614
46.05333333,0.02351313
46.06666667,0.024464055
46.08,0.033255567
46.09333333,0.034063285
46.10666667,0.0330652
46.12,0.033160675
46.13333333,0.033336743
46.14666667,0.033415878
46.16,0.031505477
46.17333333,0.030307645
46.18666667,0.030307645
46.2,0.030314066
46.21333333,0.030386111
46.22666667,0.027706711
46.24,0.029315073
46.25333333,0.030029349
46.26666667,0.029764181
46.28,0.029365913
46.29333333,0.034577552
46.30666667,0.03483663
46.32,0.034848834
46.33333333,0.033208956
46.34666667,0.030629333
46.36,0.032345869
46.37333333,0.033241802
46.38666667,0.033241802
46.4,0.032908483
46.41333333,0.026111126
46.42666667,0.024987097
46.44,0.024987097
46.45333333,0.024705708
46.46666667,0.024725303
46.48,0.025771016
46.49333333,0.023292328
46.50666667,0.022854544
46.52,0.022854544
46.53333333,0.025494263
46.54666667,0.026323378
46.56,0.025898944
46.57333333,0.023567499
46.58666667,0.022853223
46.6,0.02327058
46.61333333,0.023414578
46.62666667,0.018205607
46.64,0.01794653
46.65333333,0.018158649
46.66666667,0.01935834
46.68,0.01935834
46.69333333,0.017617474
46.70666667,0.017040409
46.72,0.017187612
46.73333333,0.01658537
46.74666667,0.014591215
46.76,0.014610846
46.77333333,0.015994241
46.78666667,0.016110089
46.8,0.015914426
46.81333333,0.014492454
46.82666667,0.013368981
46.84,0.01348684
46.85333333,0.013516684
46.86666667,0.011047295
46.88,0.010066256
46.89333333,0.010212782
46.90666667,0.010333818
46.92,0.010333818
46.93333333,0.009916462
46.94666667,0.009603744
46.96,0.010939369
46.97333333,0.010939369
46.98666667,0.010715045
47,0.010556918
47.01333333,0.010623558
47.02666667,0.010623558
47.04,0.01030469
47.05333333,0.010973975
47.06666667,0.011816646
